sofifa_id;long_name;player_positions;overall;potential;age;height_cm;club_name;league_name;league_level;nationality_name;preferred_foot;short_name
213557;João Pedro Almeida Machado;CM, CDM;70;70;28;177;CD Tondela;Portuguese Liga ZON SAGRES;1;Portugal;Right;João Pedro
213659;Fankaty Dabo;RWB, RB;70;75;25;181;Coventry City;English League Championship;2;England;Right;F. Dabo
213702;Hervin Scicchitano Ongenda;CAM, CM, LW;70;73;26;171;FC Botocani;Romanian Liga I;1;France;Right;H. Ongenda
213725;Lebogang Lelani Phiri;CDM, CM;70;74;26;173;Çaykur Rizespor;Turkish Super Lig;1;South Africa;Right;L. Phiri
213729;Sondre Løvseth Rossbach;GK;70;76;25;189;Odds BK;Norwegian Eliteserien;1;Norway;Right;S. Rossbach
213763;Rasmus Schuller;CDM, CM;70;70;30;177;Djurgårdens IF;Swedish Allsvenskan;1;Finland;Left;R. Schuller
213839;Baptiste Guillaume;ST, RW;70;73;26;190;Valenciennes FC;French Ligue 2;2;Belgium;Right;B. Guillaume
214021;Fainer Torijano Cano;CB;70;70;32;182;Club Independiente Santa Fe;Colombian Liga Postobon;1;Colombia;Right;F. Torijano
214190;Andres Leandro Castellanos Serrano;GK;70;70;37;183;Club Independiente Santa Fe;Colombian Liga Postobon;1;Colombia;Right;L. Castellanos
214238;Pablo Alejandro Parra Rubilar;CAM, CM, LW;70;71;27;175;Puebla FC;Mexican Liga MX;1;Chile;Right;P. Parra
214294;Esteban Andres Pavez Suazo;CM, CDM;70;70;31;180;Club Tijuana;Mexican Liga MX;1;Chile;Right;E. Pavez
214313;Juan Antonio Delgado Baeza;RM, LM;70;70;28;176;FC Paços de Ferreira;Portuguese Liga ZON SAGRES;1;Chile;Right;J. Delgado
214366;Rafael Andres Carrascal Avilez;CM, CDM;70;70;28;173;Club Cerro Porteño;Paraguayan Primera Division;1;Colombia;Right;R. Carrascal
214376;Darwin Zamir Andrade Marmolejo;LB;70;70;30;168;Deportivo Cali;Colombian Liga Postobon;1;Colombia;Left;D. Andrade
214404;Valber Roberto Huerta Jerez;CB;70;72;27;185;Universidad Catolica;Chilian Campeonato Nacional;1;Chile;Left;V. Huerta
214415;Eder Aleixo Chaux Ospina;GK;70;72;29;189;Junior FC;Colombian Liga Postobon;1;Colombia;Right;E. Chaux
214485;Juan David Rodriguez Rico;CM;70;70;28;180;Junior FC;Colombian Liga Postobon;1;Colombia;Right;J. Rodriguez
214660;Lucas Nahuel Rodriguez;LB, LWB;70;70;27;169;Club Atletico Independiente;Argentina Primera Division;1;Argentina;Left;L. Rodriguez
214777;Leandro Nicolas Diaz;ST;70;70;29;182;Estudiantes de La Plata;Argentina Primera Division;1;Argentina;Right;L. Diaz
214817;angelo Nicolas Sagal Tapia;LM, RM, ST;70;70;28;178;Gazicehir Gaziantep F.K.;Turkish Super Lig;1;Chile;Left;a. Sagal
214882;Jakub Czerwicski;CB;70;70;29;183;Piast Gliwice;Polish T-Mobile Ekstraklasa;1;Poland;Right;J. Czerwicski
214911;Alfonso Cristian Parot Rojas;LB;70;70;31;180;Universidad Catolica;Chilian Campeonato Nacional;1;Chile;Left;A. Parot
214918;Henry Matias Mier Codina;LM, CAM;70;70;30;181;Club Atletico Central Cordoba;Argentina Primera Division;1;Uruguay;Left;M. Mier
214944;Gerard Gumbau Garriga;CDM, CM;70;75;26;187;Elche CF;Spain Primera Division;1;Spain;Left;Gumbau
214990;Matias Ezequiel Catalan;RB;70;70;28;172;Pachuca;Mexican Liga MX;1;Argentina;Right;M. Catalan
214998;Mauro Ezequiel Bogado;CDM, CM;70;70;36;171;Platense;Argentina Primera Division;1;Argentina;Right;M. Bogado
215042;Gaston Adrian Lezcano;RM, RW;70;70;34;170;Universidad Catolica;Chilian Campeonato Nacional;1;Argentina;Right;G. Lezcano
215049;Damian Alfredo Perez;LB;70;70;32;168;Godoy Cruz;Argentina Primera Division;1;Argentina;Left;D. Perez
215155;Fernando Zuqui;CM, RM, CDM;70;70;29;170;Estudiantes de La Plata;Argentina Primera Division;1;Argentina;Right;F. Zuqui
215213;Axel Wilfredo Werner;GK;70;76;25;191;Elche CF;Spain Primera Division;1;Argentina;Right;A. Werner
215292;Martin Cauteruccio Rodriguez;ST, RM;70;70;34;180;Club Atletico Aldosivi;Argentina Primera Division;1;Uruguay;Right;M. Cauteruccio
215294;Cristian Matias Menendez;ST;70;70;33;185;Atletico Tucuman;Argentina Primera Division;1;Argentina;Right;C. Menendez
215391;Ibrahima Khaliloulah Seck;CDM, CM;70;70;31;195;SV Zulte Waregem;Belgian Jupiler Pro League;1;Senegal;Left;I. Seck
215417;Christian Mathenia;GK;70;70;29;190;1. FC Nurnberg;German 2. Bundesliga;2;Germany;Right;C. Mathenia
215496;Joeliton Lima Santos;LB;70;70;28;181;Santa Clara;Portuguese Liga ZON SAGRES;1;Brazil;Left;Mansur
215708;Adrien-Mehdi Monfray;CB;70;70;30;185;Grenoble Foot 38;French Ligue 2;2;France;Right;A. Monfray
215823;Dario Župaric;CB;70;71;29;185;Portland Timbers;USA Major League Soccer;1;Croatia;Right;D. Župaric
215970;Boli Bolingoli-Mbombo;LB;70;72;26;181;Celtic;Scottish Premiership;1;Belgium;Left;B. Bolingoli
215995;Emiliano Jorge Ruben Mendez;CDM, CB;70;70;32;186;Arsenal de Sarandi;Argentina Primera Division;1;Argentina;Right;E. Mendez
216003;Bartosz Kapustka;CF, LM;70;75;24;180;Legia Warszawa;Polish T-Mobile Ekstraklasa;1;Poland;Right;B. Kapustka
216245;Luis Alberto Cardenas Lopez;GK;70;73;27;183;CF Monterrey;Mexican Liga MX;1;Mexico;Right;L. Cardenas
216349;Alen Halilovic;CAM, RM;70;74;25;169;Reading;English League Championship;2;Croatia;Left;A. Halilovic
216416;Jan Gyamerah;RB, CB, LB;70;72;26;184;Hamburger SV;German 2. Bundesliga;2;Germany;Right;J. Gyamerah
216428;Tornike Okriashvili;CAM, LM;70;70;29;181;APOEL Nicosia FC;Cypriot First Division;1;Georgia;Right;T. Okriashvili
216476;Anderson Daniel Plata Guillen;RM, RW, ST;70;70;30;172;Club Deportes Tolima;Colombian Liga Postobon;1;Colombia;Right;A. Plata
216706;Franco Gabriel Mussis;CDM, CM;70;70;29;174;Atletico Tucuman;Argentina Primera Division;1;Argentina;Right;F. Mussis
216730;Stian Rode Gregersen;CB;70;75;26;191;FC Girondins de Bordeaux;French Ligue 1;1;Norway;Right;S. Gregersen
216802;Juan Cruz Kaprof;ST, CAM, CF;70;73;26;169;LDU Quito;Ecuadorian Serie A;1;Argentina;Right;J. Kaprof
217082;Wilker Jose angel Romero;CB;70;72;28;188;Göztepe SK;Turkish Super Lig;1;Venezuela;Right;W. angel
217085;Victor Hugo Garcia Hernandez;RB;70;71;27;178;AD Alcorcon;Spanish Segunda Division;2;Venezuela;Right;V. Garcia
217649;cc cc;GK;70;70;32;187;Shimizu S-Pulse;Japanese J. League Division 1;1;Japan;Right;S. Gonda
217813;Manuel Gibran Lajud Bojalil;GK;70;74;27;189;Santos Laguna;Mexican Liga MX;1;Mexico;Right;G. Lajud
217852;Kevin Molino;CAM, LM;70;70;31;173;Columbus Crew;USA Major League Soccer;1;Trinidad and Tobago;Right;K. Molino
218621;Facundo Sanchez;RB, RM, RWB;70;70;31;175;Panathinaikos FC;Greek Super League;1;Argentina;Right;F. Sanchez
218658;Dominic Iorfa;CB, RB;70;74;26;193;Sheffield Wednesday;English League One;3;England;Right;D. Iorfa
218717;Hellings Frank Mhango;ST, LW;70;70;28;162;Orlando Pirates;South African Premier Division;1;Malawi;Right;G. Mhango
219413;Edwin Alexis Velasco Uzuriaga;LB;70;70;29;179;Junior FC;Colombian Liga Postobon;1;Colombia;Left;E. Velasco
219525;Ezequiel Osvaldo Cerutti;RM, ST;70;70;29;179;San Lorenzo de Almagro;Argentina Primera Division;1;Argentina;Right;E. Cerutti
219582;Steven Fortes;CB;70;70;29;192;KV Oostende;Belgian Jupiler Pro League;1;Cape Verde Islands;Right;S. Fortes
219584;Luca Lezzerini;GK;70;73;26;195;Venezia FC;Italian Serie A;1;Italy;Right;L. Lezzerini
219591;Stefan Simic;CB;70;73;26;189;Hajduk Split;Croatian Prva HNL;1;Czech Republic;Right;S. Simic
219755;Uroš Matic;CM;70;70;31;184;Abha Club;Saudi Abdul L. Jameel League;1;Serbia;Left;U. Matic
219823;Gonzalo Mathias Mastriani Borges;ST;70;70;28;180;Barcelona Sporting Club;Ecuadorian Serie A;1;Uruguay;Left;G. Mastriani
219836;Orlando Ruben Yañez Alabart;GK;70;72;27;190;Getafe CF;Spain Primera Division;1;Spain;Right;Ruben Yañez
219841;Jorge Nicolas Figal;CB, RB;70;73;27;181;Inter Miami CF;USA Major League Soccer;1;Argentina;Right;N. Figal
219848;David Costas Cordal;CB, RB;70;75;26;181;Real Oviedo;Spanish Segunda Division;2;Spain;Right;David Costas
219852;Alex Ferrari;CB, RB;70;73;27;191;U.C. Sampdoria;Italian Serie A;1;Italy;Right;A. Ferrari
219911;Thulani Hlatshwayo;CB, RB;70;70;31;188;Orlando Pirates;South African Premier Division;1;South Africa;Right;T. Hlatshwayo
220064;Clifford Aboagye;CM;70;73;26;165;Puebla FC;Mexican Liga MX;1;Ghana;Right;C. Aboagye
220075;Mohammed Ibrahim Kanoo;CM, CDM;70;73;26;191;Al Hilal;Saudi Abdul L. Jameel League;1;Saudi Arabia;Right;M. Kanno
220175;Olivier Michel Kemen;CM, LM, CAM;70;75;24;177;Yukatel Kayserispor;Turkish Super Lig;1;France;Right;O. Kemen
220314;Ofir Meir Marciano;GK;70;70;31;193;Feyenoord;Holland Eredivisie;1;Israel;Right;O. Marciano
220383;Aaron Escandell Banacloche;GK;70;75;25;185;Granada CF;Spain Primera Division;1;Spain;Right;Aaron
220820;Mory Diaw;GK;70;72;28;198;FC Lausanne-Sport;Swiss Super League;1;France;Right;M. Diaw
220862;Jordan Hugill;ST;70;70;29;183;West Bromwich Albion;English League Championship;2;England;Right;J. Hugill
221312;Alexis Rafael Perez Fontanilla;CB, LB;70;73;27;181;GZT Giresunspor;Turkish Super Lig;1;Colombia;Left;A. Perez
221433;Omar Nicolas Govea Garcia;CM, CDM, CAM;70;74;25;174;SV Zulte Waregem;Belgian Jupiler Pro League;1;Mexico;Right;O. Govea
221459;Leonardo Adrian Villagra Enciso;ST;70;70;30;181;Club Nacional;Paraguayan Primera Division;1;Paraguay;Left;L. Villagra
221553;Viðar Örn Kjartansson;ST;70;70;31;187;Vålerenga Fotball;Norwegian Eliteserien;1;Iceland;Right;V. Kjartansson
221618;Lys Mousset;ST;70;74;25;184;Sheffield United;English League Championship;2;France;Right;L. Mousset
221695;Godfred Donsah;CM, CDM;70;75;25;176;Crotone;Italian Serie B;2;Ghana;Right;G. Donsah
221737;Yairo Yesid Moreno Berrio;LB, LM, LW;70;73;26;182;Pachuca;Mexican Liga MX;1;Colombia;Left;Y. Moreno
221994;Nurio Domingos Matias Fortuna;CB, LB, LM;70;73;26;177;KAA Gent;Belgian Jupiler Pro League;1;Angola;Left;Nurio Fortuna
222116;Jose David Ramirez Garcia;RB, LM;70;73;25;166;Club Leon;Mexican Liga MX;1;Mexico;Right;D. Ramirez
222160;Youssouf Kone;LB;70;73;25;174;ESTAC Troyes;French Ligue 1;1;Mali;Left;Y. Kone
222224;Paul Viorel Anton;CDM, CM;70;70;30;182;SD Ponferradina;Spanish Segunda Division;2;Romania;Right;P. Anton
222278;cc;RB, RM, RWB;70;70;30;177;Guangzhou City;Chinese Super League;1;China PR;Right;Tang Miao
222562;Runar Alex Runarsson;GK;70;74;26;186;Oud-Heverlee Leuven;Belgian Jupiler Pro League;1;Iceland;Right;R. Runarsson
222585;Francisco David Fydriszewski;ST;70;70;28;186;Sociedad Deportiva Aucas;Ecuadorian Serie A;1;Argentina;Right;F. Fydriszewski
222634;Isaac Ajayi Success;ST, RM, LM;70;75;25;182;Udinese Calcio;Italian Serie A;1;Nigeria;Right;I. Success
222636;Grejohn Kyei;ST;70;73;25;188;Servette FC;Swiss Super League;1;France;Right;G. Kyei
222693;Hector Hugo Fertoli;LM, RM, LW;70;70;26;174;Club Atletico Talleres;Argentina Primera Division;1;Argentina;Right;H. Fertoli
222724;Benson Manuel Hedilazio;RW, LW, RM;70;75;24;169;Royal Antwerp FC;Belgian Jupiler Pro League;1;Belgium;Left;B. Manuel
222825;Chadrac Akolo Ababa;RM, RW, LW;70;70;26;172;Amiens SC;French Ligue 2;2;Congo DR;Right;C. Akolo
223045;Ucur Çiftçi;LB;70;70;29;179;Demir Grup Sivasspor;Turkish Super Lig;1;Turkey;Left;U. Çiftçi
223046;Ahmet Yclmaz Çalck;CB;70;71;27;184;cttifak Holding Konyaspor;Turkish Super Lig;1;Turkey;Right;A. Çalck
223064;Fabian Ariel Noguera;CB;70;72;28;193;Estudiantes de La Plata;Argentina Primera Division;1;Argentina;Right;F. Noguera
223188;cener Özbayraklc;RB;70;70;31;171;cstanbul Bacakcehir FK;Turkish Super Lig;1;Turkey;Right;c. Özbayraklc
223553;Sergio Henrique Francisco;LW, LM, ST;70;70;36;169;Club Deportivo Jorge Wilstermann;Liga de Futbol Profesional Boliviano;1;Brazil;Right;Serginho
223618;Hugo Adnan Boumous;CAM;70;73;25;173;ATK Mohun Bagan FC;Indian Super League;1;Morocco;Right;H. Boumous
223633;Leart Paqarada;LB, LWB;70;73;26;184;FC St. Pauli;German 2. Bundesliga;2;Kosovo;Left;L. Paqarada
223686;Timon Janis Wellenreuther;GK;70;74;25;188;Willem II;Holland Eredivisie;1;Germany;Right;T. Wellenreuther
223694;Erik Marxen;CB;70;70;30;185;Randers FC;Danish Superliga;1;Denmark;Left;E. Marxen
223779;Damian Dawid Szymacski;CM, CDM, CAM;70;73;26;183;AEK Athens;Greek Super League;1;Poland;Right;D. Szymacski
223790;Sheraldo Becker;RW;70;71;26;180;1. FC Union Berlin;German 1. Bundesliga;1;Suriname;Right;S. Becker
223791;Recep Niyaz;CAM, CM, CDM;70;73;26;165;Gazicehir Gaziantep F.K.;Turkish Super Lig;1;Turkey;Left;R. Niyaz
223818;João Ricardo da Silva Afonso;CB;70;70;31;188;Santa Clara;Portuguese Liga ZON SAGRES;1;Portugal;Right;João Afonso
223843;Damian Andres Frascarelli Gutierrez;GK;70;70;36;189;Sociedad Deportiva Aucas;Ecuadorian Serie A;1;Uruguay;Right;D. Frascarelli
223905;Perry Ng Tian-Hee;RWB, RB, LWB;70;74;25;180;Cardiff City;English League Championship;2;England;Right;P. Ng
223929;Aaron Leya Iseka;ST;70;75;23;183;Barnsley;English League Championship;2;Belgium;Right;A. Leya Iseka
224067;Jeppe Theis Tverskov;CB;70;71;28;185;Odense Boldklub;Danish Superliga;1;Denmark;Right;J. Tverskov
224186;Jordy de Wijs;CB;70;73;26;189;Queens Park Rangers;English League Championship;2;Netherlands;Left;J. de Wijs
224187;Mohamed Rayhi;RW, ST, LW;70;70;27;178;Al Batin;Saudi Abdul L. Jameel League;1;Morocco;Right;M. Rayhi
224191;Alessandro Ciranni;RB, RWB, LB;70;74;25;172;SV Zulte Waregem;Belgian Jupiler Pro League;1;Belgium;Right;A. Ciranni
224265;Joe Williams;CDM, CM, CAM;70;77;24;185;Bristol City;English League Championship;2;England;Right;J. Williams
224367;German Andres Lanaro;CB;70;70;35;184;Universidad Catolica;Chilian Campeonato Nacional;1;Argentina;Right;G. Lanaro
224376;Philipe Sampaio Azevedo;CB;70;74;26;191;En Avant de Guingamp;French Ligue 2;2;Brazil;Right;Philipe Sampaio
224509;Ulises Rivas Gilio;CM, CDM;70;74;25;179;Santos Laguna;Mexican Liga MX;1;Mexico;Right;U. Rivas
224524;Esteban Rodrigo Burgos;CB;70;71;29;190;SD Eibar;Spanish Segunda Division;2;Argentina;Right;E. Burgos
224590;Jessy Benet;CM, CAM;70;73;26;186;Amiens SC;French Ligue 2;2;France;Left;J. Benet
224591;Yann Yves Laurent Bodiger;CDM, CM, CAM;70;74;26;188;FC Cartagena;Spanish Segunda Division;2;France;Left;Y. Bodiger
224836;Vanja Milinkovic-Savic;GK;70;75;24;202;Torino F.C.;Italian Serie A;1;Serbia;Right;V. Milinkovic-Savic
224891;Rafael Antonio Figueiredo Ramos;RB;70;73;26;170;Santa Clara;Portuguese Liga ZON SAGRES;1;Portugal;Right;Rafael Ramos
224970;Jean-Luc Mamadou Diarra Dompe;LM, LW;70;71;25;170;SV Zulte Waregem;Belgian Jupiler Pro League;1;France;Right;J. Dompe
224995;Walmer Pacheco Mejia;RB, RM;70;73;26;173;Junior FC;Colombian Liga Postobon;1;Colombia;Right;W. Pacheco
225071;Benjamin Whiteman;CDM, CM;70;75;25;185;Preston North End;English League Championship;2;England;Right;B. Whiteman
225106;Jorge Saenz de Miera Colmeiro;CB;70;77;24;192;Clube Sport Maritimo;Portuguese Liga ZON SAGRES;1;Spain;Right;Jorge Saenz
225114;Mimoun Mahi;ST, LW;70;71;27;181;FC Utrecht;Holland Eredivisie;1;Morocco;Right;M. Mahi
225117;Nicolas Thibault Haas;CM, CDM;70;73;25;181;Empoli;Italian Serie A;1;Switzerland;Right;N. Haas
225169;Tony Mauricio;CAM, RM, LM;70;71;27;169;FC Sochaux-Montbeliard;French Ligue 2;2;France;Left;T. Mauricio
225199;Vincent Edouard Andre Koziello;CM;70;75;25;168;KV Oostende;Belgian Jupiler Pro League;1;France;Right;V. Koziello
225282;Jose Antonio Devecchi;GK;70;73;25;188;Club Atletico Aldosivi;Argentina Primera Division;1;Argentina;Right;J. Devecchi
225305;Sinan Gumuc;RW, ST, LW;70;70;27;179;Fenerbahçe SK;Turkish Super Lig;1;Germany;Left;S. Gumuc
225386;Ygor Nogueira de Paula;CB;70;72;26;186;Mazatlan Futbol Club;Mexican Liga MX;1;Brazil;Right;Ygor Nogueira
225402;Bruno Miguel Boialvo Gaspar;RB, RWB;70;70;28;178;Vancouver Whitecaps FC;USA Major League Soccer;1;Angola;Right;Bruno Gaspar
225455;Victor Alejandro Davila Zavala;ST, CAM;70;77;23;172;Club Leon;Mexican Liga MX;1;Chile;Left;V. Davila
225502;Kevin Alexander Balanta Lucumi;CM, CDM;70;77;24;181;Gallos Blancos de Queretaro;Mexican Liga MX;1;Colombia;Right;K. Balanta
225673;Kasim Adams Nuhu;CB;70;73;26;190;TSG Hoffenheim;German 1. Bundesliga;1;Ghana;Right;K. Adams Nuhu
225775;Marc Bola;LB, LWB;70;76;23;185;Middlesbrough;English League Championship;2;England;Left;M. Bola
225779;Ben Sheaf;CDM, CM;70;79;23;185;Coventry City;English League Championship;2;England;Right;B. Sheaf
225785;Chris Anthony Willock;RW, ST, RM;70;77;23;178;Queens Park Rangers;English League Championship;2;England;Right;C. Willock
225908;Reece Oxford;CB, CDM, RB;70;77;22;193;FC Augsburg;German 1. Bundesliga;1;England;Right;R. Oxford
225956;Babajide David Akintola;RW, LW, RM;70;73;25;178;Adana Demirspor;Turkish Super Lig;1;Nigeria;Right;B. Akintola
225974;Scott McKenna;CB;70;77;24;189;Nottingham Forest;English League Championship;2;Scotland;Left;S. McKenna
226050;Cedric Teuchert;ST, RW;70;73;24;182;1. FC Union Berlin;German 1. Bundesliga;1;Germany;Right;C. Teuchert
226060;Roger Claver Djapone Assale;ST, RW;70;70;27;167;SV Werder Bremen;German 2. Bundesliga;2;Côte d'Ivoire;Right;R. Assale
226103;Sergio Akieme Rodriguez;LB;70;79;23;175;Union Deportiva Almeria;Spanish Segunda Division;2;Spain;Left;Akieme
226278;Antonio Manuel Pereira Xavier;LW, RW;70;70;28;176;Estoril Praia;Portuguese Liga ZON SAGRES;1;Portugal;Left;Xavier
226508;Greg John Taylor;LB, LWB;70;76;23;175;Celtic;Scottish Premiership;1;Scotland;Left;G. Taylor
226616;Jonathan Sebastian Galvan;CB;70;70;29;183;Club Atletico Huracan;Argentina Primera Division;1;Argentina;Right;J. Galvan
226677;Juninho Bacuna;CM, CDM;70;77;23;178;Rangers FC;Scottish Premiership;1;Curacao;Right;J. Bacuna
226706;Felipe Augusto Rodrigues Pires;LM, RW, LW;70;71;26;178;Moreirense FC;Portuguese Liga ZON SAGRES;1;Brazil;Right;Felipe Pires
226928;Berkan Emir;LB;70;70;33;178;Göztepe SK;Turkish Super Lig;1;Turkey;Left;B. Emir
227106;Diego Gonzalez Polanco;CB, LB;70;75;26;185;Elche CF;Spain Primera Division;1;Spain;Left;Diego Gonzalez
227530;Damian Oscar Lemos;CDM, CM;70;70;32;178;Patronato;Argentina Primera Division;1;Argentina;Right;D. Lemos
227600;Eric Joel Andersson;RB, RWB;70;74;24;178;FC Midtjylland;Danish Superliga;1;Sweden;Right;J. Andersson
227602;Favio Enrique alvarez;CAM, RM;70;70;28;184;Club Universidad Nacional;Mexican Liga MX;1;Argentina;Right;F. alvarez
227903;Maximiliano Samuel Romero;ST;70;80;22;179;PSV;Holland Eredivisie;1;Argentina;Right;M. Romero
227911;Randall Enrique Leal Arley;LM, RM;70;75;24;169;Nashville SC;USA Major League Soccer;1;Costa Rica;Right;R. Leal
227978;Marvin Mehlem;CAM, LM;70;76;23;174;SV Darmstadt 98;German 2. Bundesliga;2;Germany;Right;M. Mehlem
228080;Felix Passlack;RM, RB;70;75;23;170;Borussia Dortmund;German 1. Bundesliga;1;Germany;Right;F. Passlack
228144;Jorge Marcos Pombo Escobar;ST, LM, CAM;70;71;27;177;Real Oviedo;Spanish Segunda Division;2;Spain;Right;Jorge Pombo
228245;Marvin Wanitzek;CM, CDM;70;70;28;179;Karlsruher SC;German 2. Bundesliga;2;Germany;Right;M. Wanitzek
228326;Brian Olivan Herrero;LB;70;71;27;177;RCD Mallorca;Spain Primera Division;1;Spain;Left;Brian Olivan
228383;Kamil Mieczyscaw Grabara;GK;70;78;22;195;F.C. København;Danish Superliga;1;Poland;Right;K. Grabara
228410;Daniel Lønne Iversen;GK;70;75;23;193;Preston North End;English League Championship;2;Denmark;Right;D. Iversen
228591;Carlens Jean Fedlaire Ruby Arcus;RB;70;75;25;176;AJ Auxerre;French Ligue 2;2;Haiti;Right;C. Arcus
228761;oscar Eduardo Estupiñan Vallesilla;ST;70;77;24;182;Vitoria de Guimarães;Portuguese Liga ZON SAGRES;1;Colombia;Left;o. Estupiñan
228782;João Pedro da Costa Gamboa;CDM, CM;70;74;24;185;Estoril Praia;Portuguese Liga ZON SAGRES;1;Portugal;Right;João Gamboa
228790;Aitor Buñuel Redrado;RB, CB;70;76;23;173;Union Deportiva Almeria;Spanish Segunda Division;2;Spain;Right;Aitor Buñuel
228804;Alexis François De Sart;CM, CDM, CAM;70;75;24;180;Oud-Heverlee Leuven;Belgian Jupiler Pro League;1;Belgium;Right;A. De Sart
228828;Rodrigo Tarin Higon;CB, RB;70;77;24;182;CD Leganes;Spanish Segunda Division;2;Spain;Right;Rodri Tarin
228829;Marc Roberts;CB;70;70;30;193;Birmingham City;English League Championship;2;England;Right;M. Roberts
228942;Dion Johan Cools;RB;70;73;25;184;FC Midtjylland;Danish Superliga;1;Belgium;Right;D. Cools
229092;Aminu Umar;LM, RM;70;70;26;174;Çaykur Rizespor;Turkish Super Lig;1;Nigeria;Right;A. Umar
229236;Matthieu Udol;LB, LWB, CB;70;74;25;178;FC Metz;French Ligue 1;1;France;Left;M. Udol
229255;Charles Marcelo da Silva;GK;70;73;27;186;FC Vizela;Portuguese Liga ZON SAGRES;1;Brazil;Right;Charles
229336;Anto Grgic;CM, CDM, CAM;70;77;24;188;FC Sion;Swiss Super League;1;Switzerland;Right;A. Grgic
229428;Yanis Rahmani Cordeiro;LM, ST;70;71;26;178;SD Eibar;Spanish Segunda Division;2;France;Left;Y. Rahmani
229487;Lukas Klunter;CB, RB;70;74;25;184;Hertha BSC;German 1. Bundesliga;1;Germany;Right;L. Klunter
229584;Pascal Stenzel;CB, RB;70;73;25;183;VfB Stuttgart;German 1. Bundesliga;1;Germany;Right;P. Stenzel
229692;Jannik Huth;GK;70;71;27;183;SC Paderborn 07;German 2. Bundesliga;2;Germany;Right;J. Huth
229896;Jordi Calavera Espinach;RB;70;73;25;182;Girona FC;Spanish Segunda Division;2;Spain;Right;Jordi Calavera
229900;Sandro Mike Lauper;CM, CB, CDM;70;75;24;186;BSC Young Boys;Swiss Super League;1;Switzerland;Right;S. Lauper
229956;Lawrence Ati Zigi;GK;70;78;24;188;FC St. Gallen 1879;Swiss Super League;1;Ghana;Right;L. Zigi
229991;Francisco Jose Villalba Rodrigo;LM, CAM, CM;70;74;23;172;Real Sporting de Gijon;Spanish Segunda Division;2;Spain;Right;Fran Villalba
230144;Assane Diousse El Hadji;CM, CDM;70;76;23;175;AS Saint-etienne;French Ligue 1;1;Senegal;Left;A. Diousse
